DEBUG 2020-12-11 10:06:15,357 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
INFO  2020-12-11 10:06:21,643 [1    ] tCore.Builder.RequestLocalizationOptions - Supported Request Localization Cultures: en,es-MX,fr,de,it,nl,pt-BR,tr,ru,ar,zh-Hans,ja
INFO  2020-12-11 10:06:22,308 [1    ] taProtection.KeyManagement.XmlKeyManager - User profile is available. Using 'C:\Users\w541\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest.
INFO  2020-12-11 10:06:22,408 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/  
INFO  2020-12-11 10:06:26,780 [10   ] uthorization.DefaultAuthorizationService - Authorization was successful.
INFO  2020-12-11 10:06:26,783 [10   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'McSaas.Web.Controllers.HomeController.Index (McSaas.Web.Mvc)'
INFO  2020-12-11 10:06:27,102 [10   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ActionResult Index() on controller McSaas.Web.Controllers.HomeController (McSaas.Web.Mvc).
INFO  2020-12-11 10:06:27,394 [13   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Index.
WARN  2020-12-11 10:06:27,993 [13   ] naries.DictionaryBasedLocalizationSource - Can not find '基础功能' in localization source 'McSaas'!
WARN  2020-12-11 10:06:27,996 [13   ] naries.DictionaryBasedLocalizationSource - Can not find '缴费管理' in localization source 'McSaas'!
WARN  2020-12-11 10:06:27,997 [13   ] naries.DictionaryBasedLocalizationSource - Can not find '智能物联' in localization source 'McSaas'!
WARN  2020-12-11 10:06:27,998 [13   ] naries.DictionaryBasedLocalizationSource - Can not find '数据展示' in localization source 'McSaas'!
WARN  2020-12-11 10:06:27,999 [13   ] naries.DictionaryBasedLocalizationSource - Can not find '应用中心' in localization source 'McSaas'!
WARN  2020-12-11 10:06:28,000 [13   ] naries.DictionaryBasedLocalizationSource - Can not find '设置' in localization source 'McSaas'!
INFO  2020-12-11 10:06:29,096 [4    ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Index executed in 1733.6995ms.
INFO  2020-12-11 10:06:29,101 [4    ] c.Infrastructure.ControllerActionInvoker - Executed action McSaas.Web.Controllers.HomeController.Index (McSaas.Web.Mvc) in 1997.2084ms
INFO  2020-12-11 10:06:29,103 [4    ] ft.AspNetCore.Routing.EndpointMiddleware - Executed endpoint 'McSaas.Web.Controllers.HomeController.Index (McSaas.Web.Mvc)'
INFO  2020-12-11 10:06:29,115 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 6711.4458ms 200 text/html; charset=utf-8
INFO  2020-12-11 10:06:29,290 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/font-awesome/css/all.min.css?v=-N4_V_SbAFiW1MPBCXnfnP9QSN3-Keu-NlB-0ev_YKQ  
INFO  2020-12-11 10:06:29,302 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/icheck-bootstrap/icheck-bootstrap.css?v=nGN1DgpDTrAS3DS7E5J0cL-gblWBKAMSoU_LSuY8gu8  
INFO  2020-12-11 10:06:29,303 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/css/dataTables.bootstrap4.min.css?v=F-DaKAClQut87heMIC6oThARMuWne8-WzxIDT7jXuPA  
INFO  2020-12-11 10:06:29,310 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/css/responsive.bootstrap4.min.css?v=QrpUliTHPwNNlphA-wNV-zRWVltgDT6Eg0cXVAB04hI  
INFO  2020-12-11 10:06:29,314 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/css/buttons.bootstrap4.min.css?v=1O-iXoRdSUgNTj7NzmW-C3dpRaxiGn1afSX-qfRCV4Q  
INFO  2020-12-11 10:06:29,319 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/css/adminlte.min.css?v=tDEOZyJ9BuKWB-BOSc6dE4cI0uNznodJMx11eWZ7jJ4  
INFO  2020-12-11 10:06:29,326 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/css/buttons.bootstrap4.min.css was not modified
INFO  2020-12-11 10:06:29,335 [4    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/css/responsive.bootstrap4.min.css was not modified
INFO  2020-12-11 10:06:29,336 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/font-awesome/css/all.min.css was not modified
INFO  2020-12-11 10:06:29,339 [9    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/css/dataTables.bootstrap4.min.css was not modified
INFO  2020-12-11 10:06:29,340 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/icheck-bootstrap/icheck-bootstrap.css was not modified
INFO  2020-12-11 10:06:29,341 [17   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/admin-lte/dist/css/adminlte.min.css was not modified
INFO  2020-12-11 10:06:29,351 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 53.0521ms 304 text/css
INFO  2020-12-11 10:06:29,352 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 59.1487ms 304 text/css
INFO  2020-12-11 10:06:29,357 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 45.8908ms 304 text/css
INFO  2020-12-11 10:06:29,365 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=xKbbeRspeJ53pjKRA3Bh5ZJLItu8Y58wlf6cER1IiIk  
INFO  2020-12-11 10:06:29,367 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Shared/_Layout.css?v=pk1udUQR7bqKUWFxSnrnIl0MM8MH2Wu05p-zpysBQWI  
INFO  2020-12-11 10:06:29,369 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery/jquery.js?v=WpOohJOqMqqyKL9FccASB9O0KwACQJpFTUBLTYOVvVU  
INFO  2020-12-11 10:06:29,371 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /view-resources/Views/Shared/_Layout.css was not modified
INFO  2020-12-11 10:06:29,373 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /css/style.css was not modified
INFO  2020-12-11 10:06:29,384 [9    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/jquery/jquery.js was not modified
INFO  2020-12-11 10:06:29,386 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 22.4007ms 304 text/css
INFO  2020-12-11 10:06:29,391 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 26.3231ms 304 text/css
INFO  2020-12-11 10:06:29,398 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 85.7443ms 304 text/css
INFO  2020-12-11 10:06:29,399 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/js/jquery.dataTables.min.js?v=LXQzPhL1IRyKkA7HpCOBi8I-OC8HqzHUYkjK8S-LKTs  
INFO  2020-12-11 10:06:29,401 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 23.4688ms 304 application/javascript
INFO  2020-12-11 10:06:29,402 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/js/dataTables.bootstrap4.min.js?v=hJ44ymhBmRPJKIaKRf3DSX5uiFEZ9xB_qx8cNbJvIMU  
INFO  2020-12-11 10:06:29,404 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 40.6568ms 304 text/css
INFO  2020-12-11 10:06:29,410 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/js/jquery.dataTables.min.js was not modified
INFO  2020-12-11 10:06:29,415 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/js/dataTables.bootstrap4.min.js was not modified
INFO  2020-12-11 10:06:29,418 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/js/dataTables.responsive.min.js?v=7Tbik5KSODuGiOLIOFfhP47p5UK6h1wzw8CFSI_TKhc  
INFO  2020-12-11 10:06:29,420 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 21.8847ms 304 application/javascript
INFO  2020-12-11 10:06:29,430 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 20.3386ms 304 application/javascript
INFO  2020-12-11 10:06:29,432 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css?v=D9O-28vCF-qJh2qZSFIXxXc30hTED8RmnKeZRyvVEpA  
INFO  2020-12-11 10:06:29,432 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/js/dataTables.buttons.js?v=5QXxQoJP_O_KTBOFw8kshfIczGGlmZRcR_WjhFKbiZY  
INFO  2020-12-11 10:06:29,434 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/js/responsive.bootstrap4.min.js?v=aXVO47Rb7s58FhMTCwbM39en_1XcmzGkClRzBe5txKs  
INFO  2020-12-11 10:06:29,435 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.css?v=He3QEBKoL_nMXlVsoM7S2C2kjFQqS5L-mgA-F8LpG-U  
INFO  2020-12-11 10:06:29,437 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/js/dataTables.buttons.js was not modified
INFO  2020-12-11 10:06:29,439 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/js/responsive.bootstrap4.min.js was not modified
INFO  2020-12-11 10:06:29,441 [4    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/js/dataTables.responsive.min.js was not modified
INFO  2020-12-11 10:06:29,444 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 9.853ms 304 application/javascript
INFO  2020-12-11 10:06:29,448 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 12.8043ms 304 application/javascript
INFO  2020-12-11 10:06:29,449 [14   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css was not modified
INFO  2020-12-11 10:06:29,453 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 42.2179ms 304 application/javascript
INFO  2020-12-11 10:06:29,453 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/datatables/js/buttons.bootstrap4.js?v=7tPJL63hI4QnZbV489_5KEpe7k6W5RzPTZkP8m6kzEE  
INFO  2020-12-11 10:06:29,455 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/block-ui/jquery.blockUI.js?v=oQaw-JJuUcJQ9QVYMcFnPxICDT-hv8-kuxT2FNzTGhc  
INFO  2020-12-11 10:06:29,457 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/js/adminlte.js?v=qXsDMEfG3xYx1TO9SCGpLfvQPdpKIo0nXVYYfcneIRk  
INFO  2020-12-11 10:06:29,458 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 101.3249ms 304 text/css
INFO  2020-12-11 10:06:29,460 [9    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/block-ui/jquery.blockUI.js was not modified
INFO  2020-12-11 10:06:29,462 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/datatables/js/buttons.bootstrap4.js was not modified
INFO  2020-12-11 10:06:29,470 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/admin-lte/dist/js/adminlte.js was not modified
INFO  2020-12-11 10:06:29,481 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 16.1003ms 304 application/javascript
INFO  2020-12-11 10:06:29,483 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 13.9854ms 304 application/javascript
INFO  2020-12-11 10:06:29,485 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/spin/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
INFO  2020-12-11 10:06:29,487 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/sweetalert/sweetalert.min.js?v=KsRuvuRtUVvobe66OFtOQfjP8WA2SzYsmm4VPfMnxms  
INFO  2020-12-11 10:06:29,488 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.min.js?v=yNbKY1y6h2rbVcQtf0b8lq4a-xpktyFc3pSYoGAY1qQ  
INFO  2020-12-11 10:06:29,491 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs-ext/spin/jquery.spin.js was not modified
INFO  2020-12-11 10:06:29,493 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 24.7584ms 304 application/javascript
INFO  2020-12-11 10:06:29,494 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/spin/spin.js?v=GySbz3oZXNlwoawo5PpYy0iM38B-q3jyi_HLw00uxy0  
INFO  2020-12-11 10:06:29,496 [4    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/sweetalert/sweetalert.min.js was not modified
INFO  2020-12-11 10:06:29,498 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/toastr/toastr.min.js was not modified
INFO  2020-12-11 10:06:29,505 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 14.4252ms 304 application/javascript
INFO  2020-12-11 10:06:29,506 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 15.3007ms 304 application/javascript
INFO  2020-12-11 10:06:29,509 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/moment/moment-with-locales.js?v=dgFbqbQVzjkZPQxWd8PBtzGiRBhChc4I2wO_q_s-Xeo  
INFO  2020-12-11 10:06:29,511 [14   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/spin/spin.js was not modified
INFO  2020-12-11 10:06:29,513 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/signalr/dist/browser/signalr.js?v=s5ortbhB2C3h17nHMtXwbCSN9YncRIZH6XrFTSO9vmk  
INFO  2020-12-11 10:06:29,514 [15   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/toastr/toastr.css was not modified
INFO  2020-12-11 10:06:29,526 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 28.6149ms 304 text/css
INFO  2020-12-11 10:06:29,531 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/signalr/dist/browser/signalr.js was not modified
INFO  2020-12-11 10:06:29,535 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/abp.js?v=3lLIPNQoGBxv9DWxtKwnvHr7Wlov-D0jo-NtjAdTenA  
INFO  2020-12-11 10:06:29,540 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 22.5159ms 304 application/javascript
INFO  2020-12-11 10:06:29,545 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/abp-web-resources/Abp/Framework/scripts/abp.js was not modified
INFO  2020-12-11 10:06:29,551 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js?v=i3fsIGh0z3DXDbSa7f6TwsWonuZ8-OwELSrtH1jHbDA  
INFO  2020-12-11 10:06:29,555 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 19.2833ms 304 application/javascript
INFO  2020-12-11 10:06:29,557 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js was not modified
INFO  2020-12-11 10:06:29,570 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/moment/moment-with-locales.js was not modified
INFO  2020-12-11 10:06:29,574 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.blockUI.js?v=vMuHbqHh635SKL2RG2qsGGCDyHg1yFeGqhPKpS34g4k  
INFO  2020-12-11 10:06:29,576 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 17.2716ms 304 application/javascript
INFO  2020-12-11 10:06:29,581 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 75.2667ms 304 application/javascript
INFO  2020-12-11 10:06:29,583 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/abp-web-resources/Abp/Framework/scripts/libs/abp.blockUI.js was not modified
INFO  2020-12-11 10:06:29,583 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js?v=djoKib6ssm5DDzbXLe5pD7ayfFg3siaoEk-BFYzQlvI  
INFO  2020-12-11 10:06:29,586 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 55.5727ms 304 application/javascript
INFO  2020-12-11 10:06:29,588 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 170.8386ms 304 text/css
INFO  2020-12-11 10:06:29,591 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 27.9344ms 304 application/javascript
INFO  2020-12-11 10:06:29,601 [9    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js was not modified
INFO  2020-12-11 10:06:29,602 [7    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.sweet-alert.js?v=Ta7OYgm62iNXMvVrH3f4y3WqUbGsHGBNvt0Zu0eIKtk  
INFO  2020-12-11 10:06:29,604 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.signalr-client.js?v=7OzpM5utNWYP8ne_218zbUCD3Xj_R1GqM6AzwpgQktg  
INFO  2020-12-11 10:06:29,606 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 117.9507ms 304 application/javascript
INFO  2020-12-11 10:06:29,608 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/abp-web-resources/Abp/Framework/scripts/libs/abp.sweet-alert.js was not modified
INFO  2020-12-11 10:06:29,621 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 24.4101ms 304 application/javascript
INFO  2020-12-11 10:06:29,624 [14   ] NetCore.StaticFiles.StaticFileMiddleware - The file /libs/abp-web-resources/Abp/Framework/scripts/libs/abp.signalr-client.js was not modified
